dup_rate,key_id,m,tail_op,n_cu_versions,current_op,eligible,dup_injected_any,n_versions_duplicated,dup_on_current,caused_violation,verdict
0.15,869,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,576,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,288,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,1191,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,899,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,300,3,u,3,u,True,True,1,True,True,DUPLICATE
0.15,1081,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,878,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,688,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,573,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,598,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,340,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,11,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,439,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1096,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,848,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.15,491,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,188,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,131,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,464,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,260,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,994,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,726,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,626,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,210,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,15,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,295,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,572,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,414,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,673,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,514,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,194,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,956,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,139,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,578,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,752,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,508,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,609,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,810,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,676,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,376,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,162,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,1050,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,41,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,739,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,261,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,1168,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,316,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1046,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,533,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1196,3,u,3,u,True,True,1,True,True,DUPLICATE
0.15,715,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,95,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,268,2,d,1,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,873,5,u,5,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1013,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,580,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1093,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,69,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,408,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,835,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,449,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,943,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,893,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,163,4,u,4,u,True,True,1,True,True,DUPLICATE
0.15,806,3,u,3,u,True,True,2,True,True,DUPLICATE
0.15,535,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,197,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,94,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,857,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,467,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,443,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.15,111,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,388,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,560,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,822,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,978,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,495,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,674,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,348,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,631,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,161,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,286,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,685,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,497,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,950,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,483,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,431,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,269,4,u,4,u,True,True,3,False,False,MATCH_OR_OTHER
0.15,1177,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,274,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,942,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,281,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,667,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,156,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,769,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,421,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,450,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,360,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,630,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,754,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,182,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,387,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1055,2,u,2,u,True,True,1,True,True,DUPLICATE
0.15,1138,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,85,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,344,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,70,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,554,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,1159,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,679,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,998,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,862,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,875,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,287,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1000,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,217,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,924,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,346,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,872,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,996,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,327,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1038,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,632,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,753,2,d,1,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,84,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,176,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,213,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,216,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,257,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,152,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,894,2,u,2,u,True,True,2,True,True,DUPLICATE
0.15,919,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,338,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,35,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,134,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1195,4,d,3,d,False,True,1,False,False,MATCH_OR_OTHER
0.15,1149,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,160,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,232,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1144,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,683,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,916,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,796,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,747,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1258,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,368,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,751,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,656,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,511,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,363,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,761,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,411,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,302,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,705,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1021,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1105,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,665,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,966,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,180,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1012,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.15,691,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,309,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1125,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,209,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,104,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,961,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,122,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,666,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,1160,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,330,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,846,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,52,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,119,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,749,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,562,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,1133,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,117,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,1214,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1185,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,71,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1085,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,149,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,1053,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,918,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.15,382,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,952,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,695,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,200,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,896,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,253,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,504,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,762,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,204,1,u,1,u,True,True,1,True,True,DUPLICATE
0.15,543,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.15,531,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,1253,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,358,9,d,8,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,890,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,179,10,u,10,u,True,True,2,True,True,DUPLICATE
0.3,49,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,748,6,u,6,u,True,True,3,True,True,DUPLICATE
0.3,1029,9,u,9,u,True,True,4,True,True,DUPLICATE
0.3,301,12,u,12,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,823,14,u,14,u,True,True,4,True,True,DUPLICATE
0.3,1072,27,u,27,u,True,True,10,True,True,DUPLICATE
0.3,527,50,c,49,c,True,True,16,False,False,MATCH_OR_OTHER
0.3,542,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,66,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,407,3,u,3,u,True,True,2,True,True,DUPLICATE
0.3,556,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,267,7,u,7,u,True,True,1,True,True,DUPLICATE
0.3,224,13,d,12,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,719,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,988,10,c,9,c,True,True,3,False,False,MATCH_OR_OTHER
0.3,10,9,u,9,u,True,True,4,True,True,DUPLICATE
0.3,962,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1161,5,d,4,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,400,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,425,5,d,4,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,567,10,u,10,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,734,8,u,8,u,True,True,3,True,True,DUPLICATE
0.3,623,19,u,19,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,456,9,u,9,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,836,21,u,21,u,True,True,4,True,True,DUPLICATE
0.3,1006,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,599,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,563,4,u,4,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,412,13,u,13,u,True,True,3,True,True,DUPLICATE
0.3,1124,12,u,12,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,1074,4,u,4,u,True,True,2,True,True,DUPLICATE
0.3,597,10,d,9,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,383,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,153,10,u,10,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,1102,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,277,16,d,15,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,1238,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,112,10,d,9,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,1116,6,u,6,u,True,True,3,True,True,DUPLICATE
0.3,880,18,u,18,u,True,True,8,False,False,MATCH_OR_OTHER
0.3,499,6,u,6,u,True,True,5,True,True,DUPLICATE
0.3,652,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1150,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,399,13,u,13,u,True,True,4,True,True,DUPLICATE
0.3,671,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,315,9,u,9,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1164,10,u,10,u,True,True,4,False,False,MATCH_OR_OTHER
0.3,1236,2,u,2,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,304,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,505,14,d,13,d,False,True,5,False,False,MATCH_OR_OTHER
0.3,370,4,c,3,c,True,False,0,False,False,MATCH_OR_OTHER
0.3,469,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,663,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1181,9,d,8,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,855,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,61,5,u,5,u,True,True,1,True,True,DUPLICATE
0.3,477,9,d,8,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,938,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,82,11,u,11,u,True,True,5,True,True,DUPLICATE
0.3,545,10,c,9,c,True,True,4,False,False,MATCH_OR_OTHER
0.3,1257,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,13,8,u,8,u,True,True,2,True,True,DUPLICATE
0.3,124,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,722,8,u,8,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,27,2,u,2,u,True,True,1,True,True,DUPLICATE
0.3,847,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,195,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,723,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,496,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,714,23,d,22,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,621,16,u,16,u,True,True,7,False,False,MATCH_OR_OTHER
0.3,120,6,u,6,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1064,21,u,21,u,True,True,8,True,True,DUPLICATE
0.3,97,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,690,6,u,6,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,900,7,d,6,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,930,8,u,8,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,424,9,u,9,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,129,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,227,2,d,1,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,614,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,1247,16,d,15,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,946,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1052,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,915,6,u,6,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1142,9,c,8,c,True,True,1,False,False,MATCH_OR_OTHER
0.3,929,11,d,10,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,1219,15,c,14,c,True,True,3,True,True,DUPLICATE
0.3,1061,10,c,9,c,True,True,2,False,False,MATCH_OR_OTHER
0.3,378,11,u,11,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,328,5,c,4,c,True,True,3,True,True,DUPLICATE
0.3,1179,12,u,12,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,702,4,u,4,u,True,True,3,True,True,DUPLICATE
0.3,270,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,792,15,d,14,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,983,9,u,9,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,538,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,1198,15,u,15,u,True,True,5,False,False,MATCH_OR_OTHER
0.3,506,3,d,2,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,743,14,d,13,d,False,True,5,False,False,MATCH_OR_OTHER
0.3,235,15,u,15,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,5,12,c,11,c,True,True,3,False,False,MATCH_OR_OTHER
0.3,40,3,u,3,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,298,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,243,10,u,10,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,410,5,u,5,u,True,True,3,True,True,DUPLICATE
0.3,780,5,u,5,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,741,4,u,4,u,True,True,2,True,True,DUPLICATE
0.3,525,10,u,10,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1032,11,u,11,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,692,4,u,4,u,True,True,2,True,True,DUPLICATE
0.3,1089,8,u,8,u,True,True,2,True,True,DUPLICATE
0.3,824,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1077,7,u,7,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,336,10,u,10,u,True,True,3,True,True,DUPLICATE
0.3,278,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,594,12,d,11,d,False,True,6,False,False,MATCH_OR_OTHER
0.3,158,6,u,6,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,335,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,1146,6,u,6,u,True,True,2,True,True,DUPLICATE
0.3,171,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,939,11,d,10,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,83,6,d,5,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,1246,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,1079,3,u,3,u,True,True,2,True,True,DUPLICATE
0.3,682,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,151,11,u,11,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,314,5,d,4,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,839,6,u,6,u,True,True,2,True,True,DUPLICATE
0.3,351,11,u,11,u,True,True,5,True,True,DUPLICATE
0.3,706,11,c,10,c,True,True,4,False,False,MATCH_OR_OTHER
0.3,922,6,u,6,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,310,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1123,9,d,8,d,False,True,1,False,False,MATCH_OR_OTHER
0.3,592,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.3,490,16,u,16,u,True,True,7,True,True,DUPLICATE
0.3,716,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1157,8,u,8,u,True,True,3,True,True,DUPLICATE
0.3,969,9,u,9,u,True,True,3,False,False,MATCH_OR_OTHER
0.3,397,7,u,7,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,108,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,1200,7,u,7,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,953,4,u,4,u,True,True,1,True,True,DUPLICATE
0.3,819,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,307,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,478,4,d,3,d,False,False,0,False,False,MATCH_OR_OTHER
0.3,319,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,600,11,u,11,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1071,3,c,2,c,True,True,1,True,True,DUPLICATE
0.3,789,4,u,4,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,853,6,u,6,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,1174,11,u,11,u,True,True,4,True,True,DUPLICATE
0.3,402,4,c,3,c,True,True,2,True,True,DUPLICATE
0.3,770,12,d,11,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,1222,3,u,3,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,539,10,c,9,c,True,True,1,False,False,MATCH_OR_OTHER
0.3,1231,14,d,13,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,12,8,u,8,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,354,2,u,2,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,895,5,c,4,c,True,True,2,False,False,MATCH_OR_OTHER
0.3,863,18,u,18,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,92,13,c,12,c,True,True,3,False,False,MATCH_OR_OTHER
0.3,902,10,u,10,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,56,6,c,5,c,True,True,2,True,True,DUPLICATE
0.3,1202,4,u,4,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,629,5,u,5,u,True,True,1,False,False,MATCH_OR_OTHER
0.3,640,9,u,9,u,True,True,2,True,True,DUPLICATE
0.3,1243,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,577,3,u,3,u,True,True,1,True,True,DUPLICATE
0.3,1084,13,u,13,u,True,True,4,True,True,DUPLICATE
0.3,1069,9,u,9,u,True,True,4,True,True,DUPLICATE
0.3,454,15,u,15,u,True,True,5,True,True,DUPLICATE
0.3,797,10,d,9,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,1176,9,d,8,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,4,1,u,1,u,True,False,0,False,False,MATCH_OR_OTHER
0.3,1218,14,d,13,d,False,True,3,False,False,MATCH_OR_OTHER
0.3,507,9,d,8,d,False,True,5,False,False,MATCH_OR_OTHER
0.3,740,9,u,9,u,True,True,1,True,True,DUPLICATE
0.3,634,8,d,7,d,False,True,4,False,False,MATCH_OR_OTHER
0.3,172,1,u,1,u,True,True,1,True,True,DUPLICATE
0.3,435,19,u,19,u,True,True,6,False,False,MATCH_OR_OTHER
0.3,471,10,u,10,u,True,True,2,False,False,MATCH_OR_OTHER
0.3,965,7,d,6,d,False,True,2,False,False,MATCH_OR_OTHER
0.3,931,8,u,8,u,True,True,3,True,True,DUPLICATE
0.3,1098,3,c,2,c,True,False,0,False,False,MATCH_OR_OTHER
0.3,45,18,u,18,u,True,True,7,False,False,MATCH_OR_OTHER
