key_id,m,competitive_lsns,competitive_ops,clean_seqs,final_seqs,n_pairs,fired_pairs,last_pair_uniform,last_pair_fired,tail_op,current_lsn,winner_vidx,winner_seq,winner_lsn,winner_op,present,violated,verdict
1256,6,2567;2761;3618;4116;4471;4910,cuuuuu,1;2;3;4;5;6,2;3;1;4;5;6,5,1;2,0.432996,False,u,4910,5,6,4910,u,1,False,MATCH
1076,2,2578;4575,uu,1;2,2;1,1,1,0.167007,True,u,4575,0,2,2578,u,1,True,STALE_WINS
945,14,2579;2804;2878;3413;3778;3943;4255;5384;5778;6193;6700;6702;6988;7133,uuuuuuuuuuuuud,1;2;3;4;5;6;7;8;9;10;11;12;13;14,1;2;3;4;5;7;6;8;9;10;11;12;13;14,13,6,0.284098,False,d,7133,13,14,7133,d,0,False,MATCH
64,6,2585;2643;3589;5222;6478;6825,uuuuuu,1;2;3;4;5;6,1;2;3;5;6;4,5,4;5,0.041383,True,u,6825,4,6,6478,u,1,True,STALE_WINS
1088,10,2590;2801;3248;3468;3907;4381;4502;5656;5839;6756,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;5;6;4;8;7;9;10,9,4;5;7,0.487531,False,u,6756,9,10,6756,u,1,False,MATCH
958,4,2599;3200;4780;6384,uuuu,1;2;3;4,1;2;3;4,3,-,0.725492,False,u,6384,3,4,6384,u,1,False,MATCH
1115,6,2601;3167;3185;4398;4707;5120,uuuuuu,1;2;3;4;5;6,2;1;3;5;4;6,5,1;4,0.677482,False,u,5120,5,6,5120,u,1,False,MATCH
347,2,2607;3854,uu,1;2,1;2,1,-,0.332230,False,u,3854,1,2,3854,u,1,False,MATCH
367,4,2612;2644;2963;6196,uuuu,1;2;3;4,2;1;3;4,3,1,0.745658,False,u,6196,3,4,6196,u,1,False,MATCH
803,6,2628;3121;3950;4292;6295;6579,uuuuuu,1;2;3;4;5;6,2;1;3;5;4;6,5,1;4,0.280194,False,u,6579,5,6,6579,u,1,False,MATCH
733,5,2629;2855;5336;5942;5966,uuuuu,1;2;3;4;5,2;3;4;1;5,4,1;2;3,0.702902,False,u,5966,4,5,5966,u,1,False,MATCH
1057,3,2631;4402;6552,udc,1;2;3,1;2;3,2,-,0.396725,False,c,6552,2,3,6552,c,1,False,MATCH
185,7,2632;2725;3363;3764;5473;6697;7238,uuuuuuu,1;2;3;4;5;6;7,1;2;4;3;5;6;7,6,3,0.319988,False,u,7238,6,7,7238,u,1,False,MATCH
442,1,2633,u,1,1,0,-,-,False,u,2633,0,1,2633,u,1,False,MATCH
311,5,2641;2685;3139;3715;4553,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.518204,False,u,4553,4,5,4553,u,1,False,MATCH
1260,3,2645;4634;4993,cuu,1;2;3,1;2;3,2,-,0.696014,False,u,4993,2,3,4993,u,1,False,MATCH
1035,2,2656;3313,uu,1;2,1;2,1,-,0.879956,False,u,3313,1,2,3313,u,1,False,MATCH
233,16,2657;3196;3488;3581;3731;3796;4058;4210;4464;4530;4835;5009;5923;6325;6994;7287,uuuuuuuuuuuuuuud,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,2;1;3;4;5;7;6;8;10;11;9;12;13;14;15;16,15,1;6;9;10,0.664945,False,d,7287,15,16,7287,d,0,False,MATCH
34,1,2661,u,1,1,0,-,-,False,u,2661,0,1,2661,u,1,False,MATCH
879,1,2665,u,1,1,0,-,-,False,u,2665,0,1,2665,u,1,False,MATCH
980,7,2673;2749;3171;4299;5653;6388;6403,uuuuuuu,1;2;3;4;5;6;7,1;2;4;3;5;6;7,6,3,0.646364,False,u,6403,6,7,6403,u,1,False,MATCH
159,3,2682;3008;4870,uuu,1;2;3,1;2;3,2,-,0.496607,False,u,4870,2,3,4870,u,1,False,MATCH
817,3,2683;3577;4006,uuu,1;2;3,2;1;3,2,1,0.391849,False,u,4006,2,3,4006,u,1,False,MATCH
657,2,2686;6920,ud,1;2,2;1,1,1,0.005225,True,d,6920,0,2,2686,u,1,True,GHOST
559,3,2688;4674;6150,uuu,1;2;3,2;1;3,2,1,0.945088,False,u,6150,2,3,6150,u,1,False,MATCH
784,5,2690;2904;4568;4928;6775,uuuuu,1;2;3;4;5,2;1;3;4;5,4,1,0.996891,False,u,6775,4,5,6775,u,1,False,MATCH
555,16,2694;2970;4778;4812;4830;5585;5781;5858;6028;6577;6614;6742;7136;7221;7261;7299,uuuuuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,2;1;3;4;6;5;8;7;9;10;11;12;13;14;16;15,15,1;5;7;15,0.137869,True,u,7299,14,16,7261,u,1,True,STALE_WINS
954,2,2697;3627,uu,1;2,1;2,1,-,0.455160,False,u,3627,1,2,3627,u,1,False,MATCH
1241,13,2700;4230;4451;5150;5624;6342;6350;6567;6982;7045;7141;7246;7384,cuuuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11;12;13,1;2;3;5;4;6;8;9;7;11;10;12;13,12,4;7;8;10,0.659138,False,u,7384,12,13,7384,u,1,False,MATCH
1,3,2715;5727;6715,uuu,1;2;3,2;1;3,2,1,0.548323,False,u,6715,2,3,6715,u,1,False,MATCH
102,3,2723;4592;7118,uud,1;2;3,1;2;3,2,-,0.940941,False,d,7118,2,3,7118,d,0,False,MATCH
885,9,2728;3478;4062;4392;4892;5182;5212;6562;6710,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;5;4;6;7;8;9,8,4,0.526961,False,u,6710,8,9,6710,u,1,False,MATCH
1024,2,2729;7223,uu,1;2,1;2,1,-,0.745916,False,u,7223,1,2,7223,u,1,False,MATCH
220,5,2730;4362;6040;6407;6868,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.950708,False,u,6868,4,5,6868,u,1,False,MATCH
1108,4,2732;3897;5380;6676,uuuu,1;2;3;4,1;2;3;4,3,-,0.301398,False,u,6676,3,4,6676,u,1,False,MATCH
17,4,2735;3874;4215;6213,uuud,1;2;3;4,1;2;4;3,3,3,0.097278,True,d,6213,2,4,4215,u,1,True,GHOST
54,8,2746;3333;3341;4346;5187;6284;6468;7241,uuuuuuud,1;2;3;4;5;6;7;8,1;2;3;4;6;5;8;7,7,5;7,0.161735,True,d,7241,6,8,6468,u,1,True,GHOST
1090,2,2748;5604,uu,1;2,1;2,1,-,0.937691,False,u,5604,1,2,5604,u,1,False,MATCH
523,3,2754;6072;7038,uuu,1;2;3,1;3;2,2,2,0.183771,True,u,7038,1,3,6072,u,1,True,STALE_WINS
1245,5,2755;5578;6351;6395;7192,cuuuu,1;2;3;4;5,1;2;3;5;4,4,4,0.229600,True,u,7192,3,5,6395,u,1,True,STALE_WINS
859,1,2765,u,1,1,0,-,-,False,u,2765,0,1,2765,u,1,False,MATCH
279,4,2777;4500;6189;6654,uuuu,1;2;3;4,1;2;3;4,3,-,0.420124,False,u,6654,3,4,6654,u,1,False,MATCH
712,8,2779;3180;4294;5091;6606;6886;6953;7005,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;6;5;8;7,7,5;7,0.090160,True,u,7005,6,8,6953,u,1,True,STALE_WINS
284,6,2781;2812;3500;4316;4719;7406,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.400138,False,u,7406,5,6,7406,u,1,False,MATCH
618,6,2793;3957;4205;4244;5166;5269,uuuuuu,1;2;3;4;5;6,1;3;2;4;6;5,5,2;5,0.082589,True,u,5269,4,6,5166,u,1,True,STALE_WINS
75,3,2794;3403;7351,uud,1;2;3,1;3;2,2,2,0.057563,True,d,7351,1,3,3403,u,1,True,GHOST
658,10,2795;3029;3514;3913;4703;4932;4976;7051;7106;7122,uuuuuuuuuu,1;2;3;4;5;6;7;8;9;10,1;2;3;5;4;6;7;8;9;10,9,4,0.552069,False,u,7122,9,10,7122,u,1,False,MATCH
914,1,2797,u,1,1,0,-,-,False,u,2797,0,1,2797,u,1,False,MATCH
1094,1,2800,u,1,1,0,-,-,False,u,2800,0,1,2800,u,1,False,MATCH
88,4,2805;2860;4297;5635,uuuu,1;2;3;4,1;2;4;3,3,3,0.096526,True,u,5635,2,4,4297,u,1,True,STALE_WINS
208,3,2818;4891;6291,uuu,1;2;3,1;2;3,2,-,0.250935,False,u,6291,2,3,6291,u,1,False,MATCH
832,2,2820;3311,ud,1;2,1;2,1,-,0.305798,False,d,3311,1,2,3311,d,0,False,MATCH
642,7,2821;3555;4802;5195;5407;6234;7382,uuuuuud,1;2;3;4;5;6;7,1;3;2;4;5;6;7,6,2,0.468911,False,d,7382,6,7,7382,d,0,False,MATCH
829,4,2822;4007;6980;7158,uuuu,1;2;3;4,1;2;3;4,3,-,0.475538,False,u,7158,3,4,7158,u,1,False,MATCH
466,3,2825;3756;5598,uuu,1;2;3,1;2;3,2,-,0.273984,False,u,5598,2,3,5598,u,1,False,MATCH
949,2,2827;6659,ud,1;2,2;1,1,1,0.233941,True,d,6659,0,2,2827,u,1,True,GHOST
537,3,2828;3373;7394,uuu,1;2;3,1;2;3,2,-,0.833636,False,u,7394,2,3,7394,u,1,False,MATCH
1232,11,2833;3571;3933;4560;4647;4922;5777;5810;6098;6447;6907,cuuuuuuuudc,1;2;3;4;5;6;7;8;9;10;11,2;1;4;3;5;6;8;7;9;10;11,10,1;3;7,0.498267,False,c,6907,10,11,6907,c,1,False,MATCH
800,1,2839,u,1,1,0,-,-,False,u,2839,0,1,2839,u,1,False,MATCH
294,4,2842;3302;4408;6372,uuuu,1;2;3;4,1;2;3;4,3,-,0.451680,False,u,6372,3,4,6372,u,1,False,MATCH
601,5,2845;3490;5322;5768;6416,uuuuu,1;2;3;4;5,1;3;2;4;5,4,2,0.634285,False,u,6416,4,5,6416,u,1,False,MATCH
1066,1,2849,u,1,1,0,-,-,False,u,2849,0,1,2849,u,1,False,MATCH
584,6,2850;3743;4023;5581;5912;6107,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.373216,False,u,6107,5,6,6107,u,1,False,MATCH
698,4,2854;4718;5917;7079,uuuu,1;2;3;4,1;2;3;4,3,-,0.766473,False,u,7079,3,4,7079,u,1,False,MATCH
1169,3,2859;4486;7288,uud,1;2;3,1;3;2,2,2,0.222286,True,d,7288,1,3,4486,u,1,True,GHOST
521,2,2862;5819,uu,1;2,2;1,1,1,0.073264,True,u,5819,0,2,2862,u,1,True,STALE_WINS
103,4,2869;3703;6402;6595,uuuu,1;2;3;4,1;2;3;4,3,-,0.395118,False,u,6595,3,4,6595,u,1,False,MATCH
1067,2,2881;7129,uu,1;2,2;1,1,1,0.229531,True,u,7129,0,2,2881,u,1,True,STALE_WINS
518,3,2895;5734;6787,uuu,1;2;3,2;3;1,2,1;2,0.156855,True,u,6787,1,3,5734,u,1,True,STALE_WINS
757,9,2911;3191;3346;4181;4211;4501;5821;6496;7350,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;4;5;6;7;8;9,8,-,0.310839,False,u,7350,8,9,7350,u,1,False,MATCH
239,2,2913;4937,uu,1;2,1;2,1,-,0.336100,False,u,4937,1,2,4937,u,1,False,MATCH
1087,1,2921,u,1,1,0,-,-,False,u,2921,0,1,2921,u,1,False,MATCH
1039,2,2924;6097,uu,1;2,1;2,1,-,0.300387,False,u,6097,1,2,6097,u,1,False,MATCH
1207,9,2926;3587;4628;4724;5367;7111;7251;7277;7403,cuuuuuuuu,1;2;3;4;5;6;7;8;9,1;3;4;2;5;7;6;8;9,8,2;3;6,0.474706,False,u,7403,8,9,7403,u,1,False,MATCH
787,5,2930;5660;5713;6212;6429,uuuuu,1;2;3;4;5,1;2;4;3;5,4,3,0.592895,False,u,6429,4,5,6429,u,1,False,MATCH
858,8,2943;3377;3689;3856;4383;4966;5382;5905,uuuuuudc,1;2;3;4;5;6;7;8,1;3;4;2;5;6;8;7,7,2;3;7,0.166680,True,c,5905,6,8,5382,d,0,True,MISSING_CURRENT
479,7,2945;3603;4654;5805;5844;6171;6442,uuuuuuu,1;2;3;4;5;6;7,1;2;3;5;4;6;7,6,4,0.331740,False,u,6442,6,7,6442,u,1,False,MATCH
292,1,2947,u,1,1,0,-,-,False,u,2947,0,1,2947,u,1,False,MATCH
920,6,2948;3736;4964;5147;5745;6781,uuuuuu,1;2;3;4;5;6,1;3;2;5;4;6,5,2;4,0.517011,False,u,6781,5,6,6781,u,1,False,MATCH
565,3,2949;5062;7135,uud,1;2;3,2;1;3,2,1,0.686695,False,d,7135,2,3,7135,d,0,False,MATCH
447,6,2953;3145;3953;4507;5599;6641,uuuuud,1;2;3;4;5;6,1;3;2;4;5;6,5,2,0.881332,False,d,6641,5,6,6641,d,0,False,MATCH
1130,3,2955;3026;5197,udc,1;2;3,1;2;3,2,-,0.273856,False,c,5197,2,3,5197,c,1,False,MATCH
711,1,2956,u,1,1,0,-,-,False,u,2956,0,1,2956,u,1,False,MATCH
661,3,2960;4387;5385,uuu,1;2;3,1;2;3,2,-,0.588824,False,u,5385,2,3,5385,u,1,False,MATCH
736,5,2964;3003;4721;4846;6002,uuuud,1;2;3;4;5,1;2;3;4;5,4,-,0.323964,False,d,6002,4,5,6002,d,0,False,MATCH
925,4,2965;4073;5168;5284,uuuu,1;2;3;4,1;2;3;4,3,-,0.399854,False,u,5284,3,4,5284,u,1,False,MATCH
462,2,2967;3411,uu,1;2,1;2,1,-,0.854443,False,u,3411,1,2,3411,u,1,False,MATCH
1259,11,2968;3071;3347;3454;3645;4129;4341;4439;6158;6471;7305,cuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;3;4;6;7;5;8;9;10;11,10,5;6,0.850075,False,u,7305,10,11,7305,u,1,False,MATCH
1254,6,2971;3465;4335;5576;5623;5886,cuuuud,1;2;3;4;5;6,2;3;1;4;5;6,5,1;2,0.329378,False,d,5886,5,6,5886,d,0,False,MATCH
67,3,2972;3935;4759,uud,1;2;3,1;2;3,2,-,0.641852,False,d,4759,2,3,4759,d,0,False,MATCH
1217,2,2974;5215,cu,1;2,1;2,1,-,0.729244,False,u,5215,1,2,5215,u,1,False,MATCH
586,3,2975;3565;3955,uud,1;2;3,2;1;3,2,1,0.913302,False,d,3955,2,3,3955,d,0,False,MATCH
746,1,2978,u,1,1,0,-,-,False,u,2978,0,1,2978,u,1,False,MATCH
608,7,2983;4098;4926;5023;5680;5920;6232,uuuuuuu,1;2;3;4;5;6;7,1;3;2;5;4;7;6,6,2;4;6,0.249545,True,u,6232,5,7,5920,u,1,True,STALE_WINS
312,1,2985,u,1,1,0,-,-,False,u,2985,0,1,2985,u,1,False,MATCH
842,4,2992;3559;5210;6811,uuuu,1;2;3;4,2;1;4;3,3,1;3,0.048192,True,u,6811,2,4,5210,u,1,True,STALE_WINS
913,5,3001;5303;5629;5691;7219,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.835820,False,u,7219,4,5,7219,u,1,False,MATCH
29,5,3004;3870;4371;4473;6128,uuuud,1;2;3;4;5,1;2;4;5;3,4,3;4,0.048689,True,d,6128,3,5,4473,u,1,True,GHOST
697,3,3005;3033;6371,uud,1;2;3,1;2;3,2,-,0.384439,False,d,6371,2,3,6371,d,0,False,MATCH
342,1,3006,u,1,1,0,-,-,False,u,3006,0,1,3006,u,1,False,MATCH
1011,3,3016;3252;5448,uud,1;2;3,1;2;3,2,-,0.460116,False,d,5448,2,3,5448,d,0,False,MATCH
1197,6,3017;3197;3824;4218;6374;6446,uuuuuu,1;2;3;4;5;6,1;2;3;4;6;5,5,5,0.089108,True,u,6446,4,6,6374,u,1,True,STALE_WINS
1153,1,3018,u,1,1,0,-,-,False,u,3018,0,1,3018,u,1,False,MATCH
42,3,3020;4583;7186,uuu,1;2;3,1;2;3,2,-,0.250310,False,u,7186,2,3,7186,u,1,False,MATCH
701,6,3024;4374;5200;6617;7115;7233,uuuuuu,1;2;3;4;5;6,1;2;3;5;4;6,5,4,0.854840,False,u,7233,5,6,7233,u,1,False,MATCH
59,3,3027;5163;6201,uuu,1;2;3,2;1;3,2,1,0.876604,False,u,6201,2,3,6201,u,1,False,MATCH
81,1,3028,u,1,1,0,-,-,False,u,3028,0,1,3028,u,1,False,MATCH
669,2,3031;6594,uu,1;2,1;2,1,-,0.578525,False,u,6594,1,2,6594,u,1,False,MATCH
888,2,3034;3251,uu,1;2,1;2,1,-,0.671512,False,u,3251,1,2,3251,u,1,False,MATCH
7,4,3037;3459;4492;5968,uuuu,1;2;3;4,1;2;4;3,3,3,0.057497,True,u,5968,2,4,4492,u,1,True,STALE_WINS
932,1,3038,u,1,1,0,-,-,False,u,3038,0,1,3038,u,1,False,MATCH
37,3,3042;5285;6410,uuu,1;2;3,1;2;3,2,-,0.950606,False,u,6410,2,3,6410,u,1,False,MATCH
886,8,3043;3209;3841;4871;5257;5281;5936;6729,uuuuuuuu,1;2;3;4;5;6;7;8,1;3;2;5;6;4;8;7,7,2;4;5;7,0.244356,True,u,6729,6,8,5936,u,1,True,STALE_WINS
87,3,3047;5788;6872,uud,1;2;3,1;2;3,2,-,0.551573,False,d,6872,2,3,6872,d,0,False,MATCH
452,4,3066;3178;3246;6265,uuuu,1;2;3;4,1;3;4;2,3,2;3,0.205143,True,u,6265,2,4,3246,u,1,True,STALE_WINS
1121,1,3067,u,1,1,0,-,-,False,u,3067,0,1,3067,u,1,False,MATCH
125,6,3083;3368;4447;5094;5339;6772,uuuuud,1;2;3;4;5;6,2;1;3;5;4;6,5,1;4,0.955079,False,d,6772,5,6,6772,d,0,False,MATCH
815,8,3084;4472;5126;5442;5689;6412;6491;6966,uuuuuuuu,1;2;3;4;5;6;7;8,1;3;2;4;6;5;8;7,7,2;5;7,0.075369,True,u,6966,6,8,6491,u,1,True,STALE_WINS
581,4,3089;3300;4334;4742,uuuu,1;2;3;4,2;1;3;4,3,1,0.441528,False,u,4742,3,4,4742,u,1,False,MATCH
1028,3,3092;5820;6543,uuu,1;2;3,1;2;3,2,-,0.935286,False,u,6543,2,3,6543,u,1,False,MATCH
912,2,3093;4025,uu,1;2,1;2,1,-,0.707862,False,u,4025,1,2,4025,u,1,False,MATCH
868,2,3095;3447,uu,1;2,1;2,1,-,0.331881,False,u,3447,1,2,3447,u,1,False,MATCH
680,3,3098;4375;5130,uuu,1;2;3,2;1;3,2,1,0.964158,False,u,5130,2,3,5130,u,1,False,MATCH
1065,3,3101;4632;6364,uuu,1;2;3,2;1;3,2,1,0.971709,False,u,6364,2,3,6364,u,1,False,MATCH
136,5,3104;4069;4279;5945;7103,uuudc,1;2;3;4;5,1;2;3;4;5,4,-,0.807859,False,c,7103,4,5,7103,c,1,False,MATCH
1239,3,3109;5048;5849,cuu,1;2;3,1;2;3,2,-,0.335462,False,u,5849,2,3,5849,u,1,False,MATCH
677,1,3111,u,1,1,0,-,-,False,u,3111,0,1,3111,u,1,False,MATCH
76,6,3112;3857;4693;5750;6333;6903,uuuuud,1;2;3;4;5;6,1;3;2;5;4;6,5,2;4,0.872758,False,d,6903,5,6,6903,d,0,False,MATCH
231,3,3115;3357;6971,uuu,1;2;3,1;2;3,2,-,0.628414,False,u,6971,2,3,6971,u,1,False,MATCH
995,4,3117;4962;4982;5663,uuuu,1;2;3;4,2;1;4;3,3,1;3,0.183094,True,u,5663,2,4,4982,u,1,True,STALE_WINS
221,3,3129;4837;6203,uud,1;2;3,1;3;2,2,2,0.234986,True,d,6203,1,3,4837,u,1,True,GHOST
359,5,3131;3865;4687;4960;7201,uuuuu,1;2;3;4;5,2;1;4;5;3,4,1;3;4,0.199663,True,u,7201,3,5,4960,u,1,True,STALE_WINS
703,1,3137,u,1,1,0,-,-,False,u,3137,0,1,3137,u,1,False,MATCH
940,2,3138;5486,uu,1;2,1;2,1,-,0.932327,False,u,5486,1,2,5486,u,1,False,MATCH
643,1,3141,u,1,1,0,-,-,False,u,3141,0,1,3141,u,1,False,MATCH
1180,2,3143;4810,uu,1;2,1;2,1,-,0.643888,False,u,4810,1,2,4810,u,1,False,MATCH
500,4,3149;3383;3952;6140,uuud,1;2;3;4,1;2;3;4,3,-,0.563944,False,d,6140,3,4,6140,d,0,False,MATCH
773,4,3156;4368;5922;6406,uuuu,1;2;3;4,2;1;4;3,3,1;3,0.129381,True,u,6406,2,4,5922,u,1,True,STALE_WINS
226,8,3160;3556;5298;5422;5587;5621;6895;7056,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,7,-,0.955113,False,u,7056,7,8,7056,u,1,False,MATCH
453,7,3161;3219;3543;3551;4416;6535;7363,uuuuuuu,1;2;3;4;5;6;7,1;3;2;5;4;7;6,6,2;4;6,0.071384,True,u,7363,5,7,6535,u,1,True,STALE_WINS
557,2,3162;3835,uu,1;2,1;2,1,-,0.302419,False,u,3835,1,2,3835,u,1,False,MATCH
906,4,3168;3674;5776;6799,uuuu,1;2;3;4,1;2;4;3,3,3,0.149579,True,u,6799,2,4,5776,u,1,True,STALE_WINS
1184,9,3169;3792;4160;4876;4946;5690;6541;6915;7264,uuuuuuuuu,1;2;3;4;5;6;7;8;9,1;2;3;5;4;6;7;8;9,8,4,0.400954,False,u,7264,8,9,7264,u,1,False,MATCH
332,11,3177;3458;3510;4278;4872;5167;5480;6326;6456;6657;7313,uuuuuuuuuuu,1;2;3;4;5;6;7;8;9;10;11,1;2;3;5;6;4;8;7;10;9;11,10,4;5;7;9,0.259696,False,u,7313,10,11,7313,u,1,False,MATCH
457,2,3181;5989,uu,1;2,1;2,1,-,0.664528,False,u,5989,1,2,5989,u,1,False,MATCH
876,1,3187,u,1,1,0,-,-,False,u,3187,0,1,3187,u,1,False,MATCH
72,1,3188,u,1,1,0,-,-,False,u,3188,0,1,3188,u,1,False,MATCH
550,1,3195,u,1,1,0,-,-,False,u,3195,0,1,3195,u,1,False,MATCH
561,6,3201;5544;6065;6943;7033;7140,uuuuuu,1;2;3;4;5;6,1;2;3;4;6;5,5,5,0.231002,True,u,7140,4,6,7033,u,1,True,STALE_WINS
1091,3,3202;3670;5034,uuu,1;2;3,2;3;1,2,1;2,0.040346,True,u,5034,1,3,3670,u,1,True,STALE_WINS
157,4,3204;3379;3579;4154,uuuu,1;2;3;4,1;3;4;2,3,2;3,0.040691,True,u,4154,2,4,3579,u,1,True,STALE_WINS
187,3,3208;6043;7180,uuu,1;2;3,2;1;3,2,1,0.274409,False,u,7180,2,3,7180,u,1,False,MATCH
428,3,3210;5537;6962,udc,1;2;3,1;2;3,2,-,0.814417,False,c,6962,2,3,6962,c,1,False,MATCH
465,4,3228;3977;6389;6894,uuud,1;2;3;4,1;2;3;4,3,-,0.418949,False,d,6894,3,4,6894,d,0,False,MATCH
417,4,3229;3735;4138;5085,uuuu,1;2;3;4,1;3;4;2,3,2;3,0.200089,True,u,5085,2,4,4138,u,1,True,STALE_WINS
375,1,3240,u,1,1,0,-,-,False,u,3240,0,1,3240,u,1,False,MATCH
635,2,3241;5456,uu,1;2,1;2,1,-,0.879423,False,u,5456,1,2,5456,u,1,False,MATCH
164,8,3242;3505;3814;3849;4794;4873;5684;6711,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,7,-,0.712267,False,u,6711,7,8,6711,u,1,False,MATCH
385,1,3243,u,1,1,0,-,-,False,u,3243,0,1,3243,u,1,False,MATCH
979,2,3256;5797,ud,1;2,1;2,1,-,0.482582,False,d,5797,1,2,5797,d,0,False,MATCH
1048,4,3259;5395;5880;5987,uuuu,1;2;3;4,1;2;3;4,3,-,0.618934,False,u,5987,3,4,5987,u,1,False,MATCH
30,7,3261;3546;3688;5508;5722;5930;7062,uuuuuuu,1;2;3;4;5;6;7,2;1;3;4;5;6;7,6,1,0.377743,False,u,7062,6,7,7062,u,1,False,MATCH
1251,3,3266;6619;6678,cuu,1;2;3,1;2;3,2,-,0.308693,False,u,6678,2,3,6678,u,1,False,MATCH
1216,2,3267;4696,cu,1;2,2;1,1,1,0.107313,True,u,4696,0,2,3267,c,1,True,STALE_WINS
529,5,3268;3511;3879;5532;6867,uuuuu,1;2;3;4;5,2;1;3;4;5,4,1,0.503090,False,u,6867,4,5,6867,u,1,False,MATCH
433,3,3270;6242;6609,uud,1;2;3,1;2;3,2,-,0.546094,False,d,6609,2,3,6609,d,0,False,MATCH
799,7,3271;3532;3763;4326;4695;5286;6359,uuuuuuu,1;2;3;4;5;6;7,1;2;3;4;5;6;7,6,-,0.648357,False,u,6359,6,7,6359,u,1,False,MATCH
1147,1,3278,u,1,1,0,-,-,False,u,3278,0,1,3278,u,1,False,MATCH
882,6,3281;4249;4339;6343;6528;6716,uuuuud,1;2;3;4;5;6,1;2;4;3;6;5,5,3;5,0.043253,True,d,6716,4,6,6528,u,1,True,GHOST
670,3,3282;3657;4195,uud,1;2;3,1;2;3,2,-,0.299015,False,d,4195,2,3,4195,d,0,False,MATCH
917,6,3283;3650;5834;6010;6225;6272,uuuuuu,1;2;3;4;5;6,1;2;4;3;5;6,5,3,0.691838,False,u,6272,5,6,6272,u,1,False,MATCH
1113,3,3286;3819;5033,uuu,1;2;3,1;3;2,2,2,0.087363,True,u,5033,1,3,3819,u,1,True,STALE_WINS
721,3,3290;5262;6852,uud,1;2;3,1;3;2,2,2,0.134948,True,d,6852,1,3,5262,u,1,True,GHOST
717,6,3296;3638;3843;4295;4675;4998,uuuuuu,1;2;3;4;5;6,1;2;3;4;5;6,5,-,0.261017,False,u,4998,5,6,4998,u,1,False,MATCH
513,1,3299,u,1,1,0,-,-,False,u,3299,0,1,3299,u,1,False,MATCH
1051,3,3304;5025;6432,uuu,1;2;3,1;2;3,2,-,0.610730,False,u,6432,2,3,6432,u,1,False,MATCH
320,3,3305;3418;6706,uuu,1;2;3,2;1;3,2,1,0.653618,False,u,6706,2,3,6706,u,1,False,MATCH
272,5,3318;3775;5305;6401;6431,uuuuu,1;2;3;4;5,1;2;3;4;5,4,-,0.414129,False,u,6431,4,5,6431,u,1,False,MATCH
840,1,3321,u,1,1,0,-,-,False,u,3321,0,1,3321,u,1,False,MATCH
77,1,3322,u,1,1,0,-,-,False,u,3322,0,1,3322,u,1,False,MATCH
985,2,3329;5889,uu,1;2,2;1,1,1,0.183765,True,u,5889,0,2,3329,u,1,True,STALE_WINS
881,8,3340;3810;3916;4096;4823;5620;5877;6080,uuuuuuuu,1;2;3;4;5;6;7;8,1;2;3;4;5;7;6;8,7,6,0.614472,False,u,6080,7,8,6080,u,1,False,MATCH
515,3,3348;5014;6832,uuu,1;2;3,1;3;2,2,2,0.193048,True,u,6832,1,3,5014,u,1,True,STALE_WINS
475,3,3361;5991;6032,uuu,1;2;3,2;3;1,2,1;2,0.197270,True,u,6032,1,3,5991,u,1,True,STALE_WINS
585,4,3364;5081;6404;6651,uuuu,1;2;3;4,1;2;3;4,3,-,0.555373,False,u,6651,3,4,6651,u,1,False,MATCH
460,2,3371;4543,uu,1;2,2;1,1,1,0.210828,True,u,4543,0,2,3371,u,1,True,STALE_WINS
981,1,3375,u,1,1,0,-,-,False,u,3375,0,1,3375,u,1,False,MATCH
1224,2,3385;5374,cu,1;2,1;2,1,-,0.877545,False,u,5374,1,2,5374,u,1,False,MATCH
116,7,3392;3709;3738;3944;5505;6009;7364,uuuuuuu,1;2;3;4;5;6;7,2;1;3;4;6;7;5,6,1;5;6,0.086228,True,u,7364,5,7,6009,u,1,True,STALE_WINS
959,1,3406,u,1,1,0,-,-,False,u,3406,0,1,3406,u,1,False,MATCH
553,1,3408,u,1,1,0,-,-,False,u,3408,0,1,3408,u,1,False,MATCH
393,3,3409;5311;6340,uuu,1;2;3,1;3;2,2,2,0.094235,True,u,6340,1,3,5311,u,1,True,STALE_WINS
